Patient_ID,Split
P08506,train
P03852,train
P09613,train
P09578,train
P12844,train
P08204,train
P16384,train
P00744,train
P17647,train
P03081,train
P08241,train
P12695,train
P10014,train
P09145,train
P16888,train
P08682,train
P02764,train
P06569,train
P19907,train
P06551,train
P07336,train
P19266,train
P14035,train
P17541,train
P01235,train
P16100,train
P06169,train
P16014,train
P19884,train
P05904,train
P15565,train
P00561,train
P12620,train
P01393,train
P05263,train
P12244,train
P16656,train
P02138,train
P01441,train
P11931,train
P10632,train
P04807,train
P14623,train
P06631,train
P00149,train
P18234,train
P09364,train
P09979,train
P02314,train
P09476,train
P02433,train
P14917,train
P03340,train
P18818,train
P04588,train
P08381,train
P09728,train
P16136,train
P00280,train
P18096,train
P03320,train
P13101,train
P07646,train
P13477,train
P00255,train
P13445,train
P05672,train
P12568,train
P03094,train
P01805,train
P01809,train
P08607,train
P03085,train
P10182,train
P13529,train
P15665,train
P19035,train
P14536,train
P10631,train
P17637,train
P13389,train
P08829,train
P01177,train
P07893,train
P01700,train
P04147,train
P14118,train
P06523,train
P04849,train
P06376,train
P11640,train
P17610,train
P07728,train
P14027,train
P13861,train
P09333,train
P01208,train
P00504,train
P15077,train
P00364,train
P01432,train
P06044,train
P13454,train
P01860,train
P13253,train
P04721,train
P04138,train
P17547,train
P09701,train
P11808,train
P06638,train
P16221,train
P10811,train
P05220,train
P01014,train
P07654,train
P10602,train
P09176,train
P11674,train
P08186,train
P09904,train
P04136,train
P18086,train
P02412,train
P14046,train
P06588,train
P02142,train
P00290,train
P00626,train
P07208,train
P15589,train
P09052,train
P16424,train
P00156,train
P12921,train
P05089,train
P10239,train
P19036,train
P08060,train
P00748,train
P01998,train
P14805,train
P10225,train
P02978,train
P18508,train
P10128,train
P13121,train
P01380,train
P09314,train
P04949,train
P04127,train
P18613,train
P00828,train
P19375,train
P03379,train
P02217,train
P01926,train
P03657,train
P18969,train
P03543,train
P04124,train
P03644,train
P13160,train
P02189,train
P17328,train
P06872,train
P10305,train
P10020,train
P06093,train
P09275,train
P18409,train
P12947,train
P19300,train
P14900,train
P19729,train
P02454,train
P18980,train
P03333,train
P15451,train
P04984,train
P04253,train
P13148,train
P12957,train
P01575,train
P00457,train
P12465,train
P08237,train
P17425,train
P17433,train
P07004,train
P02784,train
P02545,train
P13622,train
P01768,train
P10897,train
P19866,train
P01086,train
P01502,train
P07711,train
P02122,train
P01782,train
P09745,train
P02669,train
P07221,train
P12633,train
P12532,train
P01033,train
P03779,train
P00839,train
P13904,train
P14305,train
P10167,train
P16582,train
P04668,train
P02612,train
P04905,train
P03701,train
P01184,train
P00505,train
P13395,train
P19278,train
P14338,train
P18194,train
P01677,train
P16082,train
P03438,train
P00345,train
P18683,train
P16001,train
P08103,train
P19215,train
P05439,train
P02618,train
P10409,train
P07786,train
P10329,train
P14887,train
P11994,train
P15844,train
P10381,train
P11217,train
P13153,train
P09912,train
P15437,train
P19380,train
P00702,train
P19000,train
P08443,train
P08171,train
P08230,train
P09617,train
P10472,train
P13734,train
P07575,train
P19161,train
P04627,train
P12586,train
P18645,train
P02011,train
P09612,train
P02307,train
P15027,train
P16956,train
P14808,train
P02786,train
P05683,train
P14778,train
P05299,train
P09861,train
P14914,train
P09363,train
P01536,train
P19367,train
P01012,train
P15013,train
P13038,train
P18834,train
P19683,train
P18376,train
P05147,train
P08902,train
P10951,train
P09147,train
P11698,train
P05570,train
P04936,train
P15537,train
P19486,train
P15280,train
P06786,train
P03016,train
P18726,train
P13791,train
P08603,train
P11499,train
P10103,train
P07984,train
P10356,train
P13428,train
P12478,train
P14628,train
P11374,train
P05899,train
P07027,train
P01295,train
P05460,train
P13359,train
P17139,train
P11744,train
P12986,train
P01403,train
P03521,train
P00520,train
P05437,train
P18236,train
P01230,train
P15569,train
P06264,train
P09110,train
P04219,train
P00498,train
P02711,train
P00502,train
P09568,train
P01040,train
P18618,train
P17421,train
P18942,train
P08042,train
P17008,train
P08412,train
P04500,train
P13740,train
P05698,train
P02062,train
P04543,train
P01499,train
P08797,train
P07849,train
P11700,train
P02046,train
P08383,train
P17280,train
P18755,train
P14296,train
P02135,train
P00224,train
P05912,train
P09154,train
P15237,train
P01961,train
P11852,train
P18696,train
P15317,train
P15685,train
P13854,train
P09365,train
P09398,train
P11194,train
P05817,train
P08299,train
P12025,train
P13548,train
P07139,train
P08741,train
P12045,train
P12519,train
P01931,train
P17588,train
P16715,train
P13582,train
P08382,train
P02710,train
P14009,train
P13860,train
P05226,train
P15727,train
P06915,train
P00136,train
P13872,train
P19397,train
P18905,train
P05061,train
P07401,train
P05751,train
P06933,train
P02382,train
P15626,train
P00684,train
P15523,train
P00669,train
P07255,train
P09007,train
P05704,train
P00362,train
P03484,train
P08001,train
P15608,train
P16401,train
P19676,train
P04525,train
P16311,train
P00523,train
P02310,train
P18749,train
P16486,train
P07222,train
P16406,train
P13314,train
P17638,train
P12145,train
P01797,train
P02507,train
P12706,train
P08843,train
P10985,train
P15802,train
P01519,train
P17716,train
P19688,train
P15931,train
P01942,train
P11506,train
P08956,train
P17833,train
P09737,train
P07454,train
P05305,train
P14259,train
P03533,train
P14177,train
P06332,train
P06150,train
P06659,train
P04146,train
P05076,train
P07463,train
P02853,train
P18203,train
P04248,train
P00581,train
P19958,train
P02652,train
P07581,train
P18365,train
P18984,train
P18698,train
P03765,train
P03245,train
P08335,train
P04567,train
P09422,train
P17843,train
P19244,train
P15191,train
P08968,train
P02358,train
P01968,train
P04811,train
P16280,train
P13690,train
P19921,train
P13231,train
P13274,train
P00675,train
P04547,train
P16882,train
P12428,train
P16476,train
P05222,train
P00374,train
P18386,train
P05957,train
P00182,train
P03060,train
P10750,train
P17961,train
P14954,train
P18975,train
P06606,train
P19870,train
P02796,train
P19962,train
P02531,train
P18649,train
P08252,train
P17385,train
P02393,train
P06222,train
P05046,train
P01351,train
P06461,train
P16714,train
P04934,train
P16987,train
P05576,train
P12283,train
P05678,train
P16965,train
P04220,train
P13679,train
P16469,train
P07503,train
P02502,train
P02864,train
P11020,train
P05022,train
P15106,train
P02054,train
P06753,train
P18457,train
P09440,train
P06931,train
P01443,train
P07216,train
P13436,train
P19088,train
P14044,train
P01271,train
P14827,train
P02172,train
P05403,train
P14393,train
P04017,train
P03477,train
P08747,train
P11930,train
P03991,train
P00347,train
P14776,train
P01706,train
P05966,train
P10257,train
P01013,train
P07570,train
P07235,train
P03197,train
P13443,train
P07993,train
P01689,train
P07234,train
P11042,train
P06001,train
P18832,train
P10777,train
P04579,train
P00766,train
P08734,train
P15515,train
P05086,train
P07501,train
P01072,train
P03088,train
P15667,train
P18986,train
P07972,train
P04893,train
P05379,train
P08752,train
P13421,train
P03705,train
P10944,train
P15012,train
P01965,train
P11643,train
P16484,train
P03150,train
P11009,train
P02963,train
P15071,train
P02866,train
P17696,train
P10607,train
P00332,train
P09215,train
P04203,train
P05542,train
P01735,train
P10111,train
P11602,train
P00811,train
P08463,train
P08738,train
P19031,train
P09967,train
P06898,train
P04347,train
P10138,train
P16847,train
P14933,train
P04356,train
P09725,train
P17127,train
P11335,train
P12894,train
P12179,train
P01608,train
P08895,train
P02643,train
P05641,train
P05149,train
P17537,train
P00959,train
P12440,train
P17229,train
P00445,train
P07952,train
P10016,train
P19945,train
P13248,train
P17738,train
P19950,train
P18158,train
P04298,train
P14966,train
P01547,train
P03111,train
P03712,train
P15045,train
P07563,train
P10246,train
P07615,train
P08835,train
P03637,train
P10965,train
P02273,train
P09854,train
P02391,train
P14858,train
P09103,train
P05647,train
P12857,train
P12766,train
P14359,train
P05310,train
P08560,train
P04392,train
P18137,train
P17590,train
P05566,train
P16346,train
P09058,train
P06393,train
P01757,train
P12147,train
P13656,train
P14379,train
P10703,train
P10692,train
P17708,train
P11863,train
P04970,train
P10964,train
P00140,train
P06081,train
P16045,train
P15735,train
P17179,train
P10385,train
P14582,train
P10303,train
P13370,train
P05692,train
P09911,train
P01609,train
P07225,train
P03586,train
P07529,train
P15357,train
P16984,train
P08008,train
P01769,train
P16533,train
P08244,train
P18511,train
P11346,train
P02323,train
P07662,train
P13045,train
P19130,train
P02218,train
P04523,train
P17625,train
P18419,train
P05373,train
P03381,train
P15213,train
P03948,train
P14218,train
P04784,train
P13694,train
P09470,train
P05023,train
P10036,train
P07765,train
P02700,train
P04130,train
P06106,train
P17924,train
P19904,train
P09409,train
P15562,train
P17528,train
P01618,train
P18226,train
P02180,train
P16757,train
P11003,train
P15432,train
P02585,train
P03043,train
P08823,train
P07459,train
P12093,train
P10585,train
P17531,train
P08659,train
P13544,train
P14326,train
P11903,train
P18127,train
P03766,train
P14354,train
P07552,train
P01357,train
P11433,train
P08936,train
P15485,train
P12311,train
P06947,train
P08952,train
P02431,train
P10812,train
P07040,train
P03881,train
P19289,train
P00278,train
P04105,train
P16006,train
P08786,train
P13089,train
P14818,train
P10900,train
P09353,train
P13774,train
P08904,train
P00499,train
P09727,train
P01708,train
P00564,train
P05554,train
P12092,train
P09299,train
P09561,train
P05144,train
P06117,train
P19519,train
P00649,train
P17748,train
P08338,train
P00463,train
P01628,train
P16422,train
P11033,train
P17197,train
P09789,train
P16546,train
P09797,train
P19242,train
P17664,train
P09037,train
P15421,train
P11144,train
P16239,train
P16428,train
P03897,train
P04637,train
P04483,train
P18325,train
P08561,train
P17776,train
P07455,train
P05255,train
P12536,train
P03959,train
P17757,train
P15405,train
P18223,train
P19101,train
P15938,train
P06888,train
P06394,train
P09051,train
P02449,train
P14931,train
P10565,train
P01201,train
P06443,train
P13125,train
P03447,train
P01624,train
P17656,train
P16643,train
P10671,train
P08285,train
P18326,train
P10700,train
P16153,train
P18930,train
P17859,train
P03606,train
P14662,train
P08668,train
P16078,train
P01299,train
P07404,train
P04895,train
P19369,train
P18585,train
P19597,train
P04165,train
P16017,train
P10957,train
P19082,train
P11298,train
P19429,train
P09827,train
P00950,train
P00185,train
P03176,train
P03641,train
P19226,train
P04448,train
P14293,train
P07732,train
P10157,train
P15033,train
P18713,train
P13023,train
P16298,train
P19176,train
P10480,train
P12529,train
P04112,train
P02674,train
P18979,train
P19785,train
P04554,train
P02590,train
P14782,train
P07722,train
P12621,train
P02568,train
P18691,train
P10008,train
P04646,train
P14996,train
P15927,train
P00351,train
P15624,train
P18112,train
P17080,train
P06091,train
P12228,train
P09292,train
P06907,train
P15788,train
P09465,train
P11622,train
P14299,train
P03620,train
P12744,train
P10822,train
P06717,train
P19093,train
P16508,train
P06400,train
P11349,train
P00129,train
P15995,train
P09243,train
P15764,train
P07699,train
P15461,train
P12383,train
P16355,train
P14749,train
P05945,train
P04332,train
P00915,train
P03916,train
P08198,train
P13677,train
P05808,train
P18854,train
P03201,train
P18195,train
P12682,train
P19779,train
P08784,train
P13171,train
P11125,train
P06751,train
P13085,train
P18609,train
P11921,train
P19988,train
P16699,train
P14763,train
P01402,train
P15848,train
P14719,train
P04725,train
P15333,train
P12284,train
P19989,train
P17027,train
P18323,train
P11309,train
P06611,train
P14884,train
P11451,train
P12394,train
P07839,train
P11500,train
P13240,train
P19423,train
P08537,train
P02308,train
P17445,train
P09938,train
P19482,train
P05649,train
P07200,train
P14158,train
P10953,train
P18208,train
P12962,train
P10152,train
P14167,train
P09132,train
P19193,train
P06977,train
P05696,train
P13820,train
P18060,train
P19817,train
P16467,train
P13489,train
P12673,train
P03880,train
P03107,train
P09478,train
P05385,train
P08364,train
P15092,train
P17189,train
P17644,train
P04730,train
P00264,train
P10676,train
P15236,train
P13399,train
P10392,train
P16393,train
P16926,train
P04150,train
P02835,train
P06167,train
P14580,train
P00387,train
P13927,train
P06604,train
P15149,train
P06179,train
P15917,train
P15223,train
P01436,train
P03226,train
P07781,train
P06309,train
P16208,train
P11534,train
P06191,train
P09483,train
P07856,train
P03706,train
P18999,train
P11603,train
P18542,train
P06209,train
P02831,train
P11353,train
P03841,train
P09142,train
P17007,train
P16824,train
P12061,train
P12393,train
P06008,train
P05840,train
P19373,train
P18568,train
P19636,train
P17597,train
P14573,train
P08955,train
P14845,train
P03964,train
P19658,train
P07719,train
P02854,train
P10843,train
P14025,train
P08487,train
P06559,train
P01793,train
P00878,train
P00734,train
P16027,train
P07347,train
P08928,train
P01814,train
P08129,train
P10412,train
P08631,train
P13594,train
P13659,train
P05826,train
P19238,train
P03395,train
P01611,train
P19235,train
P09212,train
P07785,train
P12181,train
P01219,train
P13464,train
P14942,train
P01029,train
P14234,train
P01798,train
P01647,train
P06605,train
P07079,train
P11482,train
P15983,train
P07537,train
P02465,train
P10420,train
P01350,train
P13945,train
P09886,train
P00036,train
P05056,train
P08178,train
P05449,train
P00372,train
P17404,train
P05640,train
P09783,train
P00289,train
P06672,train
P17689,train
P11558,train
P09234,train
P17958,train
P07098,train
P06361,train
P05700,train
P13284,train
P01322,train
P18734,train
P11530,train
P05189,train
P16037,train
P07018,train
P13420,train
P16429,train
P00119,train
P01076,train
P04898,train
P01597,train
P16329,train
P13245,train
P17767,train
P01819,train
P18571,train
P10568,train
P03110,train
P01095,train
P11574,train
P19812,train
P16952,train
P19635,train
P10158,train
P07021,train
P00405,train
P16318,train
P00410,train
P11208,train
P04031,train
P00858,train
P03550,train
P03732,train
P02808,train
P12029,train
P12132,train
P02506,train
P07607,train
P19843,train
P02677,train
P16161,train
P17376,train
P14588,train
P13781,train
P08425,train
P19299,train
P06703,train
P18529,train
P16488,train
P04019,train
P09043,train
P15649,train
P01605,train
P13763,train
P10404,train
P09198,train
P09137,train
P08785,train
P17892,train
P16673,train
P16248,train
P09489,train
P04427,train
P08262,train
P17389,train
P15418,train
P09253,train
P03812,train
P12813,train
P07749,train
P13703,train
P17019,train
P11680,train
P19043,train
P14568,train
P03461,train
P13825,train
P19066,train
P03426,train
P08524,train
P14432,train
P03949,train
P05869,train
P02108,train
P18725,train
P15057,train
P00981,train
P18561,train
P18518,train
P11767,train
P13357,train
P00952,train
P04171,train
P15464,train
P01286,train
P12681,train
P18010,train
P01212,train
P00812,train
P13591,train
P02676,train
P09865,train
P08658,train
P04652,train
P05922,train
P18587,train
P07175,train
P02745,train
P12734,train
P14279,train
P16217,train
P11793,train
P14367,train
P18370,train
P16540,train
P07001,train
P06004,train
P16024,train
P14943,train
P00352,train
P05090,train
P02648,train
P12855,train
P15641,train
P15961,train
P05341,train
P08638,train
P18541,train
P03346,train
P00363,train
P00872,train
P12868,train
P05117,train
P09668,train
P18280,train
P11998,train
P11757,train
P17560,train
P06801,train
P02620,train
P13343,train
P00202,train
P16791,train
P00163,train
P09242,train
P10287,train
P08134,train
P04064,train
P16587,train
P07688,train
P08451,train
P01352,train
P12090,train
P06775,train
P03137,train
P03709,train
P05142,train
P12101,train
P16825,train
P01892,train
P07421,train
P06692,train
P19999,train
P09538,train
P17375,train
P16795,train
P13641,train
P08774,train
P00848,train
P00683,train
P19934,train
P16889,train
P18640,train
P07916,train
P12819,train
P14866,train
P02346,train
P10348,train
P19440,train
P18126,train
P16063,train
P01548,train
P17994,train
P15400,train
P14566,train
P02873,train
P14376,train
P15944,train
P11743,train
P15221,train
P06488,train
P13063,train
P16012,train
P07943,train
P15306,train
P14347,train
P01326,train
P17097,train
P09883,train
P00573,train
P15194,train
P17306,train
P11196,train
P07309,train
P10271,train
P18546,train
P05686,train
P00360,train
P04686,train
P04841,train
P17758,train
P00078,train
P19562,train
P05623,train
P03285,train
P06887,train
P09595,train
P18130,train
P01290,train
P19255,train
P07358,train
P02453,train
P17652,train
P06314,train
P04404,train
P10160,train
P13778,train
P02163,train
P14317,train
P01592,train
P08093,train
P11238,train
P09866,train
P00164,train
P05893,train
P19564,train
P19174,train
P11493,train
P14438,train
P11527,train
P00589,train
P08526,train
P10513,train
P16828,train
P09875,train
P02432,train
P17737,train
P04901,train
P05555,train
P07523,train
P12627,train
P15796,train
P09318,train
P06026,train
P01964,train
P06681,train
P14130,train
P14417,train
P13896,train
P04148,train
P02179,train
P08061,train
P02690,train
P11588,train
P02060,train
P15825,train
P08996,train
P01906,train
P18381,train
P07352,train
P07295,train
P10191,train
P05504,train
P17744,train
P06560,train
P03122,train
P17147,train
P16634,train
P16403,train
P12273,train
P19446,train
P14140,train
P16275,train
P12456,train
P12771,train
P01171,train
P15956,train
P05102,train
P05853,train
P05306,train
P18368,train
P03290,train
P16459,train
P15078,train
P00889,train
P17216,train
P19026,train
P15658,train
P07826,train
P17001,train
P02298,train
P14481,train
P00170,train
P13833,train
P19996,train
P06217,train
P16193,train
P10112,train
P17675,train
P19025,train
P15625,train
P02090,train
P10896,train
P18504,train
P07608,train
P15963,train
P08781,train
P03348,train
P00924,train
P05352,train
P16640,train
P15890,train
P08205,train
P09990,train
P14111,train
P03748,train
P16087,train
P08363,train
P00186,train
P05997,train
P07044,train
P06036,train
P19033,train
P09862,train
P11399,train
P00688,train
P06205,train
P18756,train
P06973,train
P19229,train
P05079,train
P07569,train
P16450,train
P17011,train
P19271,train
P15471,train
P06538,train
P04561,train
P17847,train
P16350,train
P04524,train
P07183,train
P10333,train
P06090,train
P05414,train
P10134,train
P07651,train
P03969,train
P14548,train
P00437,train
P02020,train
P18702,train
P15056,train
P14585,train
P03182,train
P09988,train
P09205,train
P02581,train
P05179,train
P09845,train
P05908,train
P19682,train
P02423,train
P03335,train
P13899,train
P18210,train
P11788,train
P14370,train
P14783,train
P03516,train
P16214,train
P14315,train
P03328,train
P03660,train
P03870,train
P03905,train
P11363,train
P01492,train
P10543,train
P09345,train
P12379,train
P02026,train
P08674,train
P03774,train
P16062,train
P12531,train
P17379,train
P06744,train
P02834,train
P08459,train
P17325,train
P16264,train
P05718,train
P18686,train
P19737,train
P11523,train
P00379,train
P12009,train
P02772,train
P04861,train
P00487,train
P03123,train
P02120,train
P08491,train
P03647,train
P02742,train
P19294,train
P11841,train
P15215,train
P14838,train
P02994,train
P01173,train
P11492,train
P09973,train
P15196,train
P03602,train
P06192,train
P10866,train
P11887,train
P07799,train
P02889,train
P10767,train
P14796,train
P05045,train
P12990,train
P15018,train
P00262,train
P04333,train
P01155,train
P02315,train
P10681,train
P03259,train
P17068,train
P11783,train
P17101,train
P17482,train
P10063,train
P08379,train
P16866,train
P16707,train
P14940,train
P02657,train
P17321,train
P04569,train
P02911,train
P07883,train
P06952,train
P16359,train
P12758,train
P13053,train
P10150,train
P02913,train
P01755,train
P09181,train
P03244,train
P06487,train
P13632,train
P11364,train
P13187,train
P05681,train
P13938,train
P15600,train
P04199,train
P17413,train
P00331,train
P16044,train
P09643,train
P10269,train
P04872,train
P01698,train
P10048,train
P14019,train
P01626,train
P16202,train
P03574,train
P18773,train
P14682,train
P08191,train
P14180,train
P19747,train
P16098,train
P00358,train
P08983,train
P08540,train
P01750,train
P09771,train
P03878,train
P08851,train
P16545,train
P07903,train
P17096,train
P02980,train
P02472,train
P11235,train
P03242,train
P05463,train
P11135,train
P05807,train
P15628,train
P10324,train
P02885,train
P07374,train
P18676,train
P07080,train
P06966,train
P12121,train
P15040,train
P09178,train
P19070,train
P09652,train
P12349,train
P08647,train
P07151,train
P05540,train
P03124,train
P15819,train
P19418,train
P06720,train
P10660,train
P04640,train
P17978,train
P03491,train
P14107,train
P03116,train
P18814,train
P03612,train
P13761,train
P12167,train
P12002,train
P08461,train
P12059,train
P12539,train
P02516,train
P14505,train
P18404,train
P17812,train
P13027,train
P11274,train
P09587,train
P03737,train
P01094,train
P01437,train
P09930,train
P10215,train
P02572,train
P11609,train
P07220,train
P18766,train
P04204,train
P13693,train
P06823,train
P10536,train
P09662,train
P03397,train
P02906,train
P16220,train
P02328,train
P12971,train
P11668,train
P14948,train
P18358,train
P13054,train
P18783,train
P19413,train
P00985,train
P18840,train
P10853,train
P14357,train
P05290,train
P15480,train
P06291,train
P10461,train
P19638,train
P11428,train
P12636,train
P07673,train
P17164,train
P19376,train
P19497,train
P05798,train
P02064,train
P07814,train
P07564,train
P11839,train
P01123,train
P11332,train
P11802,train
P15247,train
P12904,train
P01318,train
P10509,train
P01243,train
P18341,train
P13959,train
P01658,train
P03092,train
P15275,train
P17681,train
P00162,train
P19268,train
P05468,train
P13790,train
P13272,train
P09644,train
P10910,train
P01913,train
P13310,train
P14443,train
P05900,train
P07642,train
P14908,train
P01680,train
P02297,train
P08201,train
P07149,train
P02522,train
P12175,train
P13558,train
P17553,train
P11838,train
P11202,train
P12138,train
P05249,train
P01569,train
P16417,train
P05476,train
P10092,train
P03568,train
P04287,train
P04651,train
P04043,train
P12696,train
P10244,train
P08197,train
P11691,train
P07928,train
P08337,train
P17261,train
P19127,train
P10365,train
P00710,train
P13260,train
P01773,train
P17712,train
P19398,train
P11648,train
P14154,train
P10515,train
P06030,train
P08187,train
P12488,train
P16621,train
P07065,train
P06482,train
P05443,train
P13263,train
P02541,train
P12595,train
P05120,train
P16135,train
P12634,train
P04102,train
P09885,train
P07591,train
P12877,train
P08227,train
P12122,train
P03524,train
P09834,train
P15669,train
P16085,train
P19853,train
P04139,train
P18536,train
P09158,train
P17073,train
P03855,train
P06844,train
P16613,train
P06322,train
P02985,train
P01460,train
P04484,train
P16099,train
P19803,train
P17303,train
P13252,train
P15611,train
P00208,train
P18506,train
P15681,train
P03815,train
P16922,train
P15767,train
P19947,train
P09053,train
P09237,train
P02664,train
P04531,train
P10834,train
P17453,train
P04956,train
P16003,train
P19273,train
P11420,train
P01113,train
P01418,train
P14057,train
P08570,train
P15489,train
P04792,train
P13242,train
P11699,train
P16576,train
P06014,train
P14442,train
P17105,train
P15749,train
P02707,train
P02877,train
P03842,train
P06532,train
P03805,train
P05988,train
P09455,train
P19165,train
P16940,train
P00032,train
P01052,train
P14987,train
P02752,train
P13566,train
P19948,train
P10306,train
P19329,train
P00531,train
P01785,train
P10992,train
P01601,train
P11651,train
P11551,train
P06537,train
P11319,train
P08439,train
P09036,train
P15277,train
P10753,train
P01412,train
P05017,train
P00754,train
P10076,train
P15725,train
P12048,train
P04487,train
P12057,train
P00160,train
P06647,train
P10954,train
P01840,train
P18723,train
P04573,train
P07165,train
P13630,train
P04149,train
P03171,train
P11851,train
P13724,train
P18810,train
P16796,train
P11088,train
P08444,train
P07410,train
P10778,train
P02589,train
P19149,train
P05309,train
P08362,train
P01085,train
P17927,train
P11372,train
P16568,train
P12704,train
P07890,train
P15770,train
P06174,train
P04451,train
P17177,train
P14175,train
P19835,train
P19222,train
P13716,train
P07774,train
P05351,train
P04536,train
P15024,train
P14629,train
P04355,train
P14819,train
P08100,train
P10742,train
P01879,train
P16509,train
P07036,train
P11491,train
P18998,train
P10837,train
P15378,train
P02401,train
P03722,train
P18689,train
P14639,train
P12402,train
P12415,train
P19611,train
P17167,train
P08507,train
P06501,train
P10176,train
P04336,train
P00799,train
P14946,train
P16948,train
P00393,train
P07190,train
P16314,train
P12257,train
P00022,train
P02372,train
P12714,train
P07924,train
P16372,train
P03930,train
P06383,train
P02353,train
P18016,train
P04445,train
P10270,train
P09781,train
P02340,train
P05984,train
P17768,train
P16559,train
P03473,train
P17860,train
P11080,train
P16212,train
P13196,train
P11992,train
P02546,train
P11415,train
P16477,train
P12850,train
P19701,train
P13720,train
P02626,train
P07751,train
P12729,train
P06371,train
P19163,train
P16285,train
P05594,train
P10751,train
P19213,train
P08791,train
P08779,train
P19124,train
P06310,train
P08690,train
P07281,train
P11345,train
P18238,train
P10905,train
P00830,train
P14205,train
P17346,train
P03820,train
P18489,train
P17390,train
P00960,train
P09635,train
P16934,train
P15360,train
P19529,train
P08798,train
P08714,train
P12460,train
P06047,train
P01951,train
P07625,train
P04520,train
P09996,train
P06790,train
P14281,train
P00631,train
P06094,train
P10055,train
P00244,train
P18160,train
P16930,train
P01506,train
P15373,train
P03515,train
P16076,train
P16598,train
P19949,train
P10485,train
P00743,train
P16356,train
P15932,train
P15741,train
P12384,train
P17569,train
P19708,train
P14003,train
P03651,train
P10275,train
P13765,train
P13748,train
P18727,train
P05665,train
P03127,train
P17753,train
P19337,train
P04478,train
P04556,train
P05048,train
P15336,train
P05330,train
P17942,train
P18841,train
P17957,train
P07535,train
P04768,train
P09894,train
P19500,train
P06728,train
P05154,train
P11078,train
P12274,train
P07604,train
P10375,train
P01616,train
P11262,train
P04313,train
P02501,train
P16283,train
P05070,train
P05138,train
P10728,train
P10976,train
P10153,train
P14968,train
P00810,train
P13857,train
P06549,train
P09767,train
P07184,train
P02126,train
P08485,train
P11406,train
P00951,train
P11136,train
P18299,train
P02548,train
P02440,train
P12481,train
P01383,train
P12874,train
P12080,train
P04000,train
P14675,train
P12716,train
P02459,train
P04191,train
P10415,train
P15580,train
P04663,train
P13338,train
P05558,train
P16962,train
P14189,train
P16763,train
P11292,train
P08572,train
P19922,train
P16479,train
P12385,train
P15427,train
P05940,train
P15532,train
P16553,train
P05536,train
P01917,train
P15456,train
P04942,train
P15780,train
P10889,train
P00557,train
P18453,train
P03652,train
P10952,train
P15069,train
P06232,train
P09247,train
P18786,train
P17246,train
P01365,train
P15017,train
P19632,train
P00234,train
P04068,train
P17034,train
P14677,train
P08965,train
P07534,train
P07579,train
P09045,train
P02616,train
P06341,train
P08931,train
P10912,train
P19601,train
P16890,train
P13956,train
P07667,train
P13921,train
P18183,train
P00937,train
P06655,train
P08253,train
P05317,train
P03929,train
P11884,train
P16195,train
P03101,train
P12588,train
P03829,train
P00158,train
P09630,train
P15542,train
P09874,train
P16860,train
P07829,train
P00468,train
P09848,train
P14169,train
P13308,train
P00552,train
P11273,train
P02469,train
P05434,train
P18967,train
P01175,train
P16010,train
P14544,train
P10516,train
P07078,train
P00423,train
P07041,train
P13565,train
P17596,train
P10937,train
P10606,train
P08801,train
P04708,train
P14196,train
P10787,train
P13066,train
P02253,train
P10360,train
P00651,train
P07904,train
P05016,train
P07057,train
P06797,train
P07738,train
P02160,train
P10941,train
P19696,train
P15668,train
P03672,train
P11322,train
P05748,train
P18248,train
P03903,train
P11344,train
P05822,train
P06120,train
P19852,train
P11753,train
P04269,train
P03953,train
P11288,train
P05635,train
P06972,train
P03884,train
P13952,train
P07308,train
P18353,train
P04800,train
P07274,train
P06883,train
P18229,train
P06397,train
P05396,train
P06038,train
P16841,train
P01146,train
P11737,train
P09550,train
P02362,train
P15417,train
P14533,train
P18395,train
P00976,train
P14468,train
P14659,train
P05737,train
P14191,train
P01252,train
P14973,train
P02197,train
P09183,train
P02414,train
P12923,train
P03853,train
P14567,train
P12148,train
P08469,train
P15921,train
P14740,train
P08893,train
P08102,train
P08548,train
P05413,train
P15520,train
P02299,train
P18147,train
P09778,train
P10686,train
P16939,train
P14382,train
P08947,train
P05472,train
P14905,train
P00079,train
P07107,train
P14531,train
P19813,train
P14550,train
P06134,train
P14706,train
P19290,train
P09444,train
P03629,train
P17825,train
P17340,train
P02582,train
P01026,train
P15138,train
P17305,train
P05469,train
P09308,train
P08953,train
P18327,train
P05708,train
P16727,train
P17654,train
P11954,train
P12778,train
P17267,train
P10732,train
P03338,train
P01280,train
P08788,train
P09674,train
P15130,train
P11393,train
P11465,train
P01240,train
P13669,train
P09166,train
P04862,train
P18824,train
P00308,train
P09935,train
P13816,train
P13368,train
P15494,train
P00562,train
P04161,train
P15803,train
P02476,train
P15505,train
P06138,train
P02724,train
P11148,train
P16115,train
P10122,train
P13166,train
P00150,train
P07995,train
P17260,train
P01066,train
P11005,train
P07150,train
P09277,train
P03405,train
P17518,train
P05169,train
P01524,train
P03932,train
P07865,train
P00630,train
P02479,train
P05246,train
P10846,train
P04144,train
P10184,train
P12275,train
P08593,train
P06848,train
P11365,train
P18839,train
P02732,train
P04706,train
P13572,train
P17985,train
P13375,train
P08946,train
P16427,train
P19246,train
P03360,train
P06556,train
P14590,train
P04242,train
P18770,train
P12076,train
P19403,train
P18577,train
P00508,train
P17771,train
P16309,train
P07915,train
P00602,train
P19943,train
P11665,train
P16854,train
P04156,train
